CONCERNS,Search,OLD ID#,Fiorella data ID#,FAO - ID,FAO - biblio ID,IN FAO or Fiorella?,# data points,ID#,Source,journal,Year,Geographic_location,Geographic Location - Cleaned,HDI,DemersPelag,EnvTemp,Form,Form - Clean,Season,SeasonCL,Species_from_search,Family,Matt - Comments,not sure,Other Info - INFOODS ONLY,DW protein,DW minerals,DW vitamins,DW FA,Ambig Protein,Ambig Minerals,Ambig Vitamins,Ambig FA,Protein - Sample Weight,Protein - Replicates,Protein - Value,Protein - Variance,Protein - Unit,PrRel,PrSt,Zn - Sample Weight,Zn - Replicates,Zn - Value,Zn - Variance,Zn - Unit,ZnRel,ZnSt,Ca - Sample Weight,Ca - Replicates,Ca - Value,Ca - Variance,Ca - Unit,CaRel,CaSt,Fe - Sample Weight,Fe - Replicates,Fe - Value,Fe - Variance,Fe - Unit,FeRel,FeSt,Se - Sample Weight,Se - Replicates,Se - Value,Se - Variance,Se - Unit,SeRel,SeSt,P - Sample Weight,P - Replicates,P - Value,P - Variance,P - Unit,PRel,PSt,Mg - Sample Weight,Mg - Replicates,Mg - Value,Mg - Variance,Mg - Unit,MgRel,MgSt,Potential mixup with N3.6_PUFA,Potential mixup with Vitamin A (1=does not clearly state total vitamin A),VitA - Sample Weight,VitA - Replicates,VitA - Value,VitA - Variance,VitA - Unit,VitARel,VitASt,VitB12 - Sample Weight,VitB12 - Replicates,VitB12 - Value,VitB12 - Variance,VitB12 - Unit,VitB12Rel,VitB12St,PUFA - Sample Weight,PUFA - Replicates,PUFA - Reported Value,PUFA - Value,PUFA - Variance,PUFA - Unit,PUFARel,PUFASt,EPA - Sample Weight,EPA - Replicates,EPA - Reported Value,EPA - Value,EPA - Variance,EPA - Unit,EPARel,EPASt,DHA - Sample Weight,DHA - Replicates,DHA - Reported Value,DHA - Value,DHA - Variance,DHA - Unit,DHARel,DHASt,O3 - Sample Weight,O3 - Replicates,n.3 - Reported Value,O3 - Value,O3 - Variance,O3 - Unit,O3Rel,O3St,O6 - Sample Weight,O6 - Replicates,n.6 - Reported Value,O6 - Value,O6 - Variance,O6 - Unit,O6Rel,O6St,Count,,,,,,
,WOS/Scopus,C_14,,,,,,A_81,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,whole (minus parts)*,,,Anabas testudineus,Anabantidae,"A) Edible portion coefficient = 0.57 (without bones, eyes included) B) Referred to in document as Thai climbing perch (same binomial name as indigenous climbing perch)",,,,,,,,,,,,5,17.5,1.9,%,,,,2,1.13,,mg/100g,,,,1,64,,mg/100g,,,,3,1.2,0.3,mg/100g,,,,,,,,,,,1,161,,mg/100g,,,,1,53,,mg/100g,,,,,,1,215,, μg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_15,,,,,,A_82,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,#N/A,whole (minus parts)*,whole (minus parts)*,,,Cyprinus carpio,Cyprinidae,A) Edible portion coefficient = 0.54 (bones removed) B) Referred to in document as common carp,,,,,,,,,,,,1,18.7,,%,,,,1,0.73,,mg/100g,,,,1,47,,mg/100g,,,,1,0.9,,mg/100g,,,,,,,,,,,1,240,,mg/100g,,,,1,25,,mg/100g,,,,,,1,2,, μg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_17,,,,,,A_83,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,pelagic-neritic,tropical,whole,whole,,,Corica soborna,Clupeidae,A) Edible portion coefficient = 1 (whole) B) Referred to in document as Ganges river sprat,,,,,,,,,,,,1,16.1,,%,,,,2,3.1,,mg/100g,,,,5,489,95,mg/100g,,,,3,2.4,0.7,mg/100g,,,,,,,,,,,1,450,,mg/100g,,,,1,26,,mg/100g,,,,,,1,38,, μg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_18,,,,,,A_84,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,pelagic,tropical,whole (minus parts)*,whole (minus parts)*,,,Ailia coila,Schilbeidae,A) Edible portion coefficient = 0.76 B) Referred to in document as gangetic ailia,,,,,,,,,,,,3,15.3,2.5,%,,,,,,,,,,,3,313,240,mg/100g,,,,1,0.9,,mg/100g,,,,,,,,,,,2,525,,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_19,,,,,,A_85,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,whole (minus parts)*,,,Mystus cavasius,Bagridae,A) Edible portion coefficient = 0.68 B) Referred to in document as gangetic mystus,,,,,,,,,,,,3,15.4,1.8,%,,,,1,0.88,,mg/100g,,,,1,300,,mg/100g,,,,1,1.3,,mg/100g,,,,,,,,,,,1,210,,mg/100g,,,,1,18,,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_20,,,,,,A_86,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,whole (minus parts)*,,,Sperata seenghala,Bagridae,A) Edible portion coefficient = 0.77 B) Referred to in document as giant river-catfish,,,,,,,,,,,,1,15.9,,%,,,,1,0.23,,mg/100g,,,,1,380,,mg/100g,,,,1,0.7,,mg/100g,,,,,,,,,,,1,180,,mg/100g,,,,1,36,,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_22,,,,,,A_87,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,whole (minus parts)*,,,Glossogobius giuris,Gobiidae,A) Edible portion coefficient = 0.71 B) Referred to in document as tank goby,,,,,,,,,,,,4,14.7,0.5,%,,,,2,0.93,,mg/100g,,,,3,397,46,mg/100g,,,,3,1.2,0.3,mg/100g,,,,,,,,,,,2,335,,mg/100g,,,,1,12,,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_23,,,,,,A_88,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,whole (minus parts)*,,,Trichogaster fasciata,Osphronemidae,A) Edible portion coefficient = 0.57 (eyes included) B) Referred to in document as banded gourami,,,,,,,,,,,,4,15.8,1.3,%,,,,2,1.35,,mg/100g,,,,3,422,132,mg/100g,,,,2,0.9,,mg/100g,,,,,,,,,,,2,498,,mg/100g,,,,1,36,,mg/100g,,,,,,1,39,, μg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_24,,,,,,A_89,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,pelagic-neritic,tropical,whole (minus parts)*,whole (minus parts)*,,,Tenualosa ilisha,Clupeidae,A) Edible portion coefficient = 0.76 (without bones) B) Referred to in document as hilsha,,,,,,,,,,,,23,18,3.2,%,,,,7,0.54,0.64,mg/100g,,,,5,86,54,mg/100g,,,,10,1.3,1,mg/100g,,,,,,,,,,,2,195,,mg/100g,,,,3,26,5,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_28,,,,,,A_90,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,whole (minus parts)*,,,Salmostoma bacaila,Cyprinidae,A) Edible portion coefficient = 0.72 B) Referred to in document as large scale razorbelly,,,,,,,,,,,,2,18.1,,%,,,,1,3.1,,mg/100g,,,,1,352,,mg/100g,,,,1,5.4,,mg/100g,,,,,,,,,,,1,202,,mg/100g,,,,1,41,,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_29,,,,,,A_91,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,whole (minus parts)*,,,Cirrhinus cirrhosus,Cyprinidae,A) Edible portion coefficient = 0.59 (eyes included) B) Referred to in document as mrigal carp,,,,,,,,,,,,4,18.6,1,%,,,,3,0.29,0.06,mg/100g,,,,2,655,,mg/100g,,,,2,1.8,,mg/100g,,,,,,,,,,,1,280,,mg/100g,,,,3,38,4,mg/100g,,,,,,1,11,, μg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_31,,,,,,A_92,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,whole (minus parts)*,,,Pangasius pangasius,Pangasiidae,A) Edible portion coefficient = 0.44 (without bones) B) Referred to in document as pangas,,,,,,,,,,,,1,15.9,,%,,,,1,1.85,,mg/100g,,,,1,14,,mg/100g,,,,1,0.1,,mg/100g,,,,,,,,,,,1,130,,mg/100g,,,,1,29,,mg/100g,,,,,,1,5,, μg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,g/100g,,,,,,,,,,,,,,,,,,,1,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_32,,,,,,A_93,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,tropical,,not specified,,,Nandus nandus,Nandidae,A) Does not give edible portion coefficient B) Referred to in document as mud perch,,,,,,,,,,,,3,15.8,0.9,%,,,,2,1.42,,mg/100g,,,,2,516,,mg/100g,,,,2,1.9,,mg/100g,,,,,,,,,,,2,429,,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_36,,,,,,A_94,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,whole (minus parts)*,,,Labeo rohita,Cyprinidae,A) Edible portion coefficient = 0.8 B) Referred to in document as river rohu,,,,,,,,,,,,1,16.6,,%,,,,1,1.13,,mg/100g,,,,1,650,,mg/100g,,,,1,1,,mg/100g,,,,,,,,,,,1,175,,mg/100g,,,,1,12,,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_37,,,,,,A_95,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,whole (minus parts)*,,,Labeo rohita,Cyprinidae,A) Edible portion coefficient = 0.44 (without bones) B) Referred to in document as river rohu,,,,,,,,,,,,1,20.6,,%,,,,1,1.13,,mg/100g,,,,1,30,,mg/100g,,,,1,0.4,,mg/100g,,,,,,,,,,,1,175,,mg/100g,,,,1,37,,mg/100g,,,,,,1,4,, μg/100g,,,,,,,,,,,,,,,,,,,,,0.031,,g/100g,,,,,,0.089,,g/100g,,,,,,,,,,,,,,,,,,,1,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_39,,,,,,A_96,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,tropical,,not specified,,,Channa punctata,Channidae,A) Does not give edible portion coefficient B) Referred to in document as spotted snakehead,,,,,,,,,,,,8,17.3,1.4,%,,,,4,1.08,0.5,mg/100g,,,,4,624,219,mg/100g,,,,4,1.5,0.3,mg/100g,,,,,,,,,,,1,440,,mg/100g,,,,1,35,,mg/100g,,,,,,1,191,, μg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_40,,,,,,A_97,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,demersal,tropical,whole (minus parts)*,whole (minus parts)*,,,Heteropneustes fossilis,Heteropneustidae,A) Edible portion coefficient = 0.75 B) Referred to in document as stinging catfish,,,,,,,,,,,,8,17.2,2.7,%,,,,1,0.55,,mg/100g,,,,3,319,304,mg/100g,,,,3,2.1,0.9,mg/100g,,,,,,,,,,,2,304,,mg/100g,,,,,,,,,,,,,1,16,, μg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
,WOS/Scopus,C_41,,,,,,A_98,"Nazma Shaheen, Abu Torab MA Rahim, Md. Mohiduzzaman,
Cadi Parvin Banu, Md. Latiful Bari, Avonti Basak Tukun,
MA Mannan, Lalita Bhattacharjee, Barbara Stadlmayr
",FAO - Food Composition Table for Bangladesh,2013,Bangladesh,Bangladesh,Medium,benthopelagic,tropical,whole (minus parts)*,whole (minus parts)*,,,Crossocheilus latius,Cyprinidae,A) Edible portion coefficient = 0.77 B) Referred to in document as stone roller,,,,,,,,,,,,1,15.3,,%,,,,1,1.09,,mg/100g,,,,1,195,,mg/100g,,,,1,2.2,,mg/100g,,,,,,,,,,,1,124,,mg/100g,,,,1,52,,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A) Protein conent values expressed as mean g/100g of edible portion fresh weight + SD (if applicable) B) Mineral compsition values expressed as mean mg/100g of edible portion fresh weight + SD (if applicable) C) The tagname for the Vitamin A values used is VITA_RAE (RAE= mcg retinol + 1/12 mcg β-carotene + 1/24 mcg α-carotene + 1/24mcg β-cryptoxanthin) and values are expressed as μg/100g of edible portion fresh weight + SD (if applicable) D) The tagname for EPA and DHA is F20D5CN3 and F22D6CN3 respectively, and values are expressed as mean g/100g of edible portion fresh weight + SD (if applicable)",,,,,
