,Search,Year,GeographicLocation_Cleaned,DemersPelag,Form_Clean,Species_from_search,Family,Order,DepthRangeDeep,BodyShapeI,LMax,EnvTemp,trophic_level,K,tm,nutrient,nutvalue,Habitat
866,Expert,,India,pelagic_neritic,muscle,Euthynnus_affinis,Scombridae,Perciformes,200.0,fusiform,100.0,tropical,4.5,0.444000006,1.43524,Calcium,0.0,Marine
867,Expert,1991.0,Australia,benthopelagic,muscle,Rexea_solandri,Gempylidae,Perciformes,800.0,elongate,110.0,polar_deep,4.31,0.17,3.6,Calcium,11.0,Marine
868,Expert,1989.0,Australia,demersal,muscle,Argyrosomus_hololepidotus,Sciaenidae,Perciformes,400.0,elongate,152.0,subtropical,4.48,0.1,5.6,Calcium,24.0,Marine
881,WOS,2015.0,Spain,demersal,whole_parts,Boops_boops,Sparidae,Perciformes,350.0,fusiform,36.0,subtropical,2.8,0.200000003,3.581794,Calcium,207.3,Marine
882,WOS,2015.0,Spain,demersal,whole_parts,Boops_boops,Sparidae,Perciformes,350.0,fusiform,36.0,subtropical,2.8,0.200000003,3.581794,Calcium,736.9,Marine
883,WOS,2015.0,Spain,benthopelagic,whole_parts,Trisopterus_minutus,Gadidae,Gadiformes,440.0,fusiform,40.0,temperate,3.7,0.178000003,3.956981,Calcium,925.8,Marine
884,WOS,2015.0,Spain,pelagic,whole_parts,Micromesistius_poutassou,Gadidae,Gadiformes,3000.0,elongate,50.0,temperate,4.1,0.36500001,1.946903,Calcium,409.9,Marine
885,WOS,2015.0,Spain,pelagic,whole_parts,Micromesistius_poutassou,Gadidae,Gadiformes,3000.0,elongate,50.0,temperate,4.1,0.36500001,1.946903,Calcium,356.4,Marine
886,WOS,2015.0,Spain,demersal,whole_parts,Mugil,Mugilidae,Mugiliformes,51.66666667,fusiform,48.51428563,tropical,2.45,0.304333335,3.022560693,Calcium,2480.4,Marine
887,WOS,2015.0,Spain,pelagic_neritic,whole_parts,Sardina_pilchardus,Clupeidae,Clupeiformes,100.0,fusiform,27.5,subtropical,3.1,0.48300001,1.66429,Calcium,544.4,Marine
888,WOS,2015.0,Spain,pelagic_neritic,whole_parts,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Calcium,615.5,Marine
889,WOS,2014.0,Cameroon,benthopelagic,muscle,Trichiurus_lepturus,Trichiuridae,Perciformes,589.0,elongate,234.0,subtropical,4.4,0.289000005,2.06241,Calcium,528.0,Marine
890,WOS,2014.0,Cameroon,benthopelagic,muscle,Clupea_harengus,Clupeidae,Clupeiformes,364.0,fusiform,45.0,temperate,3.4,0.289999992,2.477548,Calcium,1860.0,Marine
891,WOS,2014.0,Cameroon,demersal,muscle,Arius_maculatus,Ariidae,Siluriformes,60.0,fusiform,48.29333346,tropical,3.59,0.25096,3.87925748,Calcium,624.0,Marine
894,WOS,2011.0,Poland,benthopelagic,muscle,Gadus_morhua,Gadidae,Gadiformes,600.0,fusiform,200.0,temperate,4.1,0.164000005,3.842584,Calcium,17.4,Marine
895,WOS,2011.0,Poland,benthopelagic,muscle,Clupea_harengus,Clupeidae,Clupeiformes,364.0,fusiform,45.0,temperate,3.4,0.289999992,2.477548,Calcium,73.6,Marine
896,WOS,2011.0,Poland,benthopelagic,muscle,Salmo_salar,Salmonidae,Salmoniformes,210.0,fusiform,150.0,temperate,4.5,0.200000003,2.964908,Calcium,17.5,Marine
897,WOS,2011.0,Pacific,benthopelagic,muscle,Theragra_chalcogramma,Gadidae,Gadiformes,1280.0,fusiform,91.0,polar_deep,3.6,0.270999998,2.425964,Calcium,16.7,Marine
898,WOS,2011.0,Pacific,demersal,muscle,Limanda_aspera,Pleuronectidae,Pleuronectiformes,700.0,flat,49.0,temperate,3.5,0.119999997,5.710003,Calcium,15.3,Marine
912,WOS,2012.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Calcium,15.1,Marine
913,WOS,2012.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Calcium,14.9,Marine
914,WOS,2012.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Calcium,9.7,Marine
915,WOS,2012.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Calcium,11.4,Marine
916,WOS,2012.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Calcium,10.9,Marine
917,Expert,1989.0,Australia,demersal,muscle,Aldrichetta_forsteri,Mugilidae,Mugiliformes,50.0,fusiform,50.0,temperate,2.51,0.51,1.4,Calcium,48.0,Marine
918,Expert,1989.0,Australia,demersal,muscle,Sillaginodes_punctatus,Sillaginidae,Perciformes,200.0,elongate,72.0,temperate,3.28,0.47,1.4,Calcium,38.0,Marine
919,Expert,2012.0,Australia,demersal,muscle,Mustelus_antarcticus,Triakidae,Carcharhiniformes,350.0,elongate,175.0,temperate,4.45,0.17,3.5,Calcium,9.62,Marine
920,Expert,2012.0,Australia,pelagic_neritic,whole,Sardinops_sagax,Clupeidae,Clupeiformes,200.0,fusiform,39.5,subtropical,2.8,0.340000004,2.210949,Calcium,725.0,Marine
921,Expert,2012.0,Australia,pelagic_neritic,whole,Spratelloides_robustus,Clupeidae,Clupeiformes,50.0,elongate,12.0,subtropical,3.4,1.02,0.8,Calcium,742.0,Marine
109,WOS,2009.0,Portugal,pelagic,muscle,Aphanopus_carbo,Trichiuridae,Perciformes,1700.0,elongate,115.4,polar_deep,4.5,0.109999999,5.331634,Iron,0.1,Marine
110,WOS,2015.0,Bangladesh,benthopelagic,whole_parts,Pampus_argenteus,Stromateidae,Perciformes,110.0,short_deep,60.0,subtropical,3.3,0.449999988,1.631748,Iron,0.34,Marine
111,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Stolephorus_tri,Engraulidae,Clupeiformes,50.0,fusiform,9.5,tropical,3.233333333,1.029999971,0.8,Iron,1.6,Marine
112,WOS,2015.0,Bangladesh,demersal,whole_parts,Johnius_belangerii,Sciaenidae,Perciformes,40.0,fusiform,30.0,tropical,3.27,0.57,1.3,Iron,1.7,Marine
113,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Scomberomorus_guttatus,Scombridae,Perciformes,200.0,fusiform,76.0,tropical,4.3,0.340000004,1.9,Iron,0.49,Marine
114,WOS,2015.0,Bangladesh,reef_associated,whole_parts,Platycephalus_indicus,Platycephalidae,Scorpaeniformes,200.0,elongate,100.0,subtropical,3.6,0.360000014,1.823628,Iron,1.7,Marine
115,WOS,2015.0,Bangladesh,demersal,whole_parts,Chelon_parsia,Mugilidae,Mugiliformes,10.0,fusiform,43.51578953,tropical,2.609090909,0.287800001,3.02470375,Iron,1.3,Marine
116,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Eleutheronema_tetradactylum,Polynemidae,Perciformes,23.0,elongate,200.0,tropical,4.1,0.129999995,4.3,Iron,0.6,Marine
117,WOS,2015.0,Bangladesh,demersal,whole_parts,Sillaginopsis_panijus,Sillaginidae,Perciformes,47.38461538,elongate,44.0,tropical,3.3,0.419999987,1.6,Iron,2.1,Marine
118,WOS,2015.0,Bangladesh,benthopelagic,whole_parts,Glossogobius_giuris,Gobiidae,Perciformes,5.0,fusiform,50.0,tropical,3.66,0.69,1.1,Iron,2.3,Marine
119,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Hyporhamphus_limbatus,Hemiramphidae,Beloniformes,9.666666667,elongate,35.0,tropical,3.11,0.71,1.0,Iron,1.5,Marine
120,WOS,2015.0,Bangladesh,pelagic_neritic,whole,Corica_soborna,Clupeidae,Clupeiformes,20.0,fusiform,4.1,tropical,3.1,2.77,0.4,Iron,2.8,Marine
121,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Xenentodon_cancila,Belonidae,Beloniformes,2.0,elongate,40.0,tropical,3.86,0.43,1.6,Iron,0.65,Marine
122,WOS,2015.0,Bangladesh,demersal,whole_parts,Eleotris_fusca,Eleotridae,Perciformes,5.0,elongate,26.0,tropical,3.79,0.35,2.1,Iron,0.79,Marine
123,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Tenualosa_ilisha,Clupeidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.9,0.49000001,1.384019,Iron,1.9,Marine
124,WOS,2015.0,Bangladesh,pelagic_neritic,whole_parts,Tenualosa_ilisha,Clupeidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.9,0.49000001,1.384019,Iron,2.5,Marine
287,Expert,2013.0,Bangladesh,pelagic_neritic,unknown,Coilia_dussumieri,Engraulidae,Clupeiformes,50.0,elongate,20.0,tropical,3.299999952,1.1,0.7,Iron,4.5,Marine
288,Expert,2013.0,Bangladesh,pelagic_neritic,whole,Setipinna_taty,Engraulidae,Clupeiformes,50.0,fusiform,22.1,tropical,3.2,0.33,2.3,Iron,2.3,Marine
289,Expert,2013.0,Bangladesh,demersal,whole_parts,Protonibea_diacanthus,Sciaenidae,Perciformes,100.0,fusiform,150.0,tropical,3.5,0.31,2.0,Iron,0.4,Marine
290,Expert,2013.0,Bangladesh,pelagic_neritic,whole,Corica_soborna,Clupeidae,Clupeiformes,20.0,fusiform,4.1,tropical,3.1,2.77,0.4,Iron,2.4,Marine
291,Expert,2013.0,Bangladesh,demersal,whole_parts,Lates_calcarifer,Latidae,Perciformes,40.0,fusiform,200.0,tropical,3.8,0.125,4.485883,Iron,1.0,Marine
292,Expert,2013.0,Bangladesh,benthopelagic,whole_parts,Glossogobius_giuris,Gobiidae,Perciformes,5.0,fusiform,50.0,tropical,3.66,0.69,1.1,Iron,1.2,Marine
293,Expert,2013.0,Bangladesh,pelagic_neritic,whole_parts,Tenualosa_ilisha,Clupeidae,Clupeiformes,200.0,fusiform,60.0,tropical,2.9,0.49000001,1.384019,Iron,1.3,Marine
294,Expert,2013.0,Bangladesh,demersal,unknown,Leptomelanosoma_indicum,Polynemidae,Perciformes,100.0,elongate,142.0,tropical,3.86,0.19,3.1,Iron,0.5,Marine
295,Expert,2013.0,Bangladesh,pelagic_neritic,unknown,Scomberomorus_guttatus,Scombridae,Perciformes,200.0,fusiform,76.0,tropical,4.3,0.340000004,1.9,Iron,0.8,Marine
296,Expert,2013.0,Bangladesh,pelagic_neritic,unknown,Scomberomorus_commerson,Scombridae,Perciformes,70.0,fusiform,240.0,tropical,4.5,0.595000029,1.010677,Iron,2.0,Marine
297,Expert,2013.0,Bangladesh,demersal,unknown,Chelon_parsia,Mugilidae,Mugiliformes,10.0,fusiform,43.51578953,tropical,2.609090909,0.287800001,3.02470375,Iron,2.1,Marine
298,Expert,2013.0,Bangladesh,reef_associated,whole_parts,Parastromateus_niger,Carangidae,Perciformes,105.0,short_deep,75.0,tropical,2.9,0.319999993,2.237673,Iron,0.9,Marine
299,Expert,2013.0,Bangladesh,benthopelagic,whole_parts,Pampus_chinensis,Stromateidae,Perciformes,110.0,short_deep,40.0,tropical,3.6,0.66,1.0,Iron,0.4,Marine
300,Expert,2013.0,Bangladesh,benthopelagic,unknown,Pampus_argenteus,Stromateidae,Perciformes,110.0,short_deep,60.0,subtropical,3.3,0.449999988,1.631748,Iron,0.5,Marine
301,Expert,2013.0,Bangladesh,pelagic_neritic,unknown,Xenentodon_cancila,Belonidae,Beloniformes,2.0,elongate,40.0,tropical,3.86,0.43,1.6,Iron,0.8,Marine
302,Expert,2013.0,Bangladesh,pelagic_neritic,whole_parts,Euthynnus_affinis,Scombridae,Perciformes,200.0,fusiform,100.0,tropical,4.5,0.444000006,1.43524,Iron,1.3,Marine
303,Expert,2016.0,Bangladesh,pelagic_neritic,whole_parts,Corica_soborna,Clupeidae,Clupeiformes,20.0,fusiform,4.1,tropical,3.1,2.77,0.4,Iron,1.89,Marine
304,Expert,2016.0,Bangladesh,demersal,whole_parts,Eleotris_fusca,Eleotridae,Perciformes,5.0,elongate,26.0,tropical,3.79,0.35,2.1,Iron,0.55,Marine
305,Expert,2016.0,Bangladesh,benthopelagic,whole_parts,Glossogobius_giuris,Gobiidae,Perciformes,5.0,fusiform,50.0,tropical,3.66,0.69,1.1,Iron,1.34,Marine
307,Expert,2016.0,Bangladesh,pelagic_neritic,whole_parts,Stolephorus_tri,Engraulidae,Clupeiformes,50.0,fusiform,9.5,tropical,3.233333333,1.029999971,0.8,Iron,1.52,Marine
308,Expert,2016.0,Bangladesh,pelagic_neritic,whole_parts,Xenentodon_cancila,Belonidae,Beloniformes,2.0,elongate,40.0,tropical,3.86,0.43,1.6,Iron,0.59,Marine
441,FAO,2002.0,Greece,demersal,muscle,Dicentrarchus_labrax,Moronidae,Perciformes,100.0,fusiform,103.0,subtropical,3.5,0.219999999,2.957005,Iron,1.54595,Marine
442,FAO,2009.0,Iran,pelagic_neritic,muscle,Liza_aurata,Mugilidae,Mugiliformes,10.0,fusiform,59.0,temperate,2.8,0.330000013,2.103572,Iron,0.155232,Marine
443,FAO,2009.0,Iran,pelagic_neritic,muscle,Clupeonella_cultriventris,Clupeidae,Clupeiformes,13.0,fusiform,14.5,temperate,3.15,0.236000001,3.272749,Iron,0.13432,Marine
468,FAO,2009.0,Spain,benthopelagic,muscle,Pagellus_bogaraveo,Sparidae,Perciformes,700.0,fusiform,130.0,temperate,4.2,0.162,4.171139,Iron,0.136,Marine
469,FAO,2009.0,Spain,benthopelagic,muscle,Pagellus_bogaraveo,Sparidae,Perciformes,700.0,fusiform,130.0,temperate,4.2,0.162,4.171139,Iron,0.152,Marine
470,FAO,2009.0,Spain,benthopelagic,muscle,Pagellus_bogaraveo,Sparidae,Perciformes,700.0,fusiform,130.0,temperate,4.2,0.162,4.171139,Iron,0.186,Marine
533,FAO,2009.0,Spain,demersal,muscle,Scophthalmus_maximus,Scophthalmidae,Pleuronectiformes,70.0,flat,100.0,temperate,4.4,0.310000002,2.161476,Iron,0.08,Marine
573,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,2.245,Marine
574,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,7.9709,Marine
575,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,7.9946,Marine
576,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,1.9837,Marine
577,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,2.5189,Marine
578,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,4.4733,Marine
579,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,1.9202,Marine
580,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,13.3709,Marine
581,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,0.48,Marine
582,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,16.7946,Marine
583,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,13.22,Marine
584,FAO,2010.0,Unknown,pelagic_neritic,muscle,Sarda_sarda,Scombridae,Perciformes,200.0,fusiform,91.40000153,subtropical,4.5,0.718999982,0.9204233,Iron,1.2451,Marine
585,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,2.9033,Marine
586,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,12.427,Marine
587,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,8.7708,Marine
588,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,9.1623,Marine
589,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,5.2411,Marine
590,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,2.5762,Marine
591,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,3.8057,Marine
592,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,2.5564,Marine
593,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,11.9781,Marine
594,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,14.4751,Marine
595,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,11.5758,Marine
596,FAO,2010.0,Unknown,pelagic_neritic,muscle,Trachurus_trachurus,Carangidae,Perciformes,1050.0,fusiform,70.0,subtropical,3.7,0.143999994,4.858615,Iron,2.0987,Marine
636,FAO,1984.0,USA,demersal,muscle,Gadus_macrocephalus,Gadidae,Gadiformes,693.3333333,fusiform,132.0,temperate,4.033333333,0.198000005,3.417973667,Iron,0.2099,Marine
637,FAO,1984.0,USA,demersal,muscle,Gadus_macrocephalus,Gadidae,Gadiformes,693.3333333,fusiform,132.0,temperate,4.033333333,0.198000005,3.417973667,Iron,0.165,Marine
638,FAO,1984.0,USA,demersal,muscle,Gadus_macrocephalus,Gadidae,Gadiformes,693.3333333,fusiform,132.0,temperate,4.033333333,0.198000005,3.417973667,Iron,0.1581,Marine
639,FAO,1984.0,USA,demersal,muscle,Microstomus_pacificus,Pleuronectidae,Pleuronectiformes,1370.0,flat,76.0,temperate,3.2,0.085000001,7.395428,Iron,0.1984,Marine
640,FAO,1984.0,USA,demersal,muscle,Microstomus_pacificus,Pleuronectidae,Pleuronectiformes,1370.0,flat,76.0,temperate,3.2,0.085000001,7.395428,Iron,0.1795,Marine
641,FAO,1984.0,USA,demersal,muscle,Microstomus_pacificus,Pleuronectidae,Pleuronectiformes,1370.0,flat,76.0,temperate,3.2,0.085000001,7.395428,Iron,0.256,Marine
642,FAO,1984.0,USA,benthopelagic,muscle,Theragra_chalcogramma,Gadidae,Gadiformes,1280.0,fusiform,91.0,polar_deep,3.6,0.270999998,2.425964,Iron,0.1658,Marine
643,FAO,1984.0,USA,benthopelagic,muscle,Theragra_chalcogramma,Gadidae,Gadiformes,1280.0,fusiform,91.0,polar_deep,3.6,0.270999998,2.425964,Iron,0.2017,Marine
644,FAO,1984.0,USA,benthopelagic,muscle,Theragra_chalcogramma,Gadidae,Gadiformes,1280.0,fusiform,91.0,polar_deep,3.6,0.270999998,2.425964,Iron,0.2074,Marine
645,FAO,1984.0,USA,pelagic,muscle,Merluccius_productus,Merlucciidae,Gadiformes,1000.0,elongate,91.0,temperate,4.4,0.129999995,4.831787,Iron,0.2579,Marine
646,FAO,1984.0,USA,pelagic,muscle,Merluccius_productus,Merlucciidae,Gadiformes,1000.0,elongate,91.0,temperate,4.4,0.129999995,4.831787,Iron,0.2437,Marine
647,FAO,1984.0,USA,pelagic,muscle,Brama_japonica,Bramidae,Perciformes,620.0,short_deep,61.0,subtropical,4.4,0.185000002,3.351622,Iron,0.293,Marine
648,FAO,1984.0,USA,demersal,muscle,Pleurogrammus_monopterygius,Hexagrammidae,Scorpaeniformes,575.0,fusiform,56.5,temperate,3.4,0.460999995,1.515498,Iron,0.6159,Marine
649,FAO,1984.0,USA,pelagic_neritic,muscle,Alosa_sapidissima,Clupeidae,Clupeiformes,250.0,fusiform,76.0,temperate,3.5,0.200000003,3.211653,Iron,0.9444,Marine
679,FAO,2007.0,Senegal,benthopelagic,muscle,Pagrus_pagrus,Sparidae,Perciformes,250.0,fusiform,91.0,subtropical,3.9,0.096000001,6.307899,Iron,1.42,Marine
739,FAO,2008.0,Turkey,pelagic_neritic,muscle,Liza_ramada,Mugilidae,Mugiliformes,10.0,fusiform,50.89,temperate,2.3,0.171000004,3.906506,Iron,0.227354,Marine
740,FAO,2008.0,Turkey,pelagic_neritic,muscle,Liza_ramada,Mugilidae,Mugiliformes,10.0,fusiform,50.89,temperate,2.3,0.171000004,3.906506,Iron,0.2406996,Marine
741,FAO,2008.0,Turkey,pelagic_neritic,muscle,Liza_ramada,Mugilidae,Mugiliformes,10.0,fusiform,50.89,temperate,2.3,0.171000004,3.906506,Iron,0.2228031,Marine
743,FAO,2011.0,Iceland,benthopelagic,muscle,Gadus_morhua,Gadidae,Gadiformes,600.0,fusiform,200.0,temperate,4.1,0.164000005,3.842584,Iron,0.12,Marine
744,FAO,2011.0,Iceland,demersal,muscle,Pleuronectes_platessa,Pleuronectidae,Pleuronectiformes,200.0,flat,100.0,temperate,3.2,0.061999999,10.53358,Iron,0.19,Marine
745,FAO,2011.0,Iceland,benthopelagic,muscle,Reinhardtius_hippoglossoides,Pleuronectidae,Pleuronectiformes,2000.0,flat,50.0,polar_deep,4.4,0.07,8.58332,Iron,0.09,Marine
746,FAO,2011.0,Iceland,demersal,muscle,Melanogrammus_aeglefinus,Gadidae,Gadiformes,450.0,fusiform,112.0,temperate,4.0,0.289999992,2.292652,Iron,0.11,Marine
747,FAO,2011.0,Iceland,benthopelagic,muscle,Cyclopterus_lumpus,Cyclopteridae,Scorpaeniformes,868.0,short_deep,61.0,polar_deep,3.9,0.254999995,2.704648,Iron,0.46,Marine
748,FAO,2011.0,Iceland,demersal,muscle,Pollachius_virens,Gadidae,Gadiformes,364.0,fusiform,130.0,temperate,4.3,0.195999995,3.068445,Iron,0.25,Marine
749,FAO,2011.0,Iceland,pelagic,muscle,Sebastes_mentella,Sebastidae,Scorpaeniformes,1441.0,fusiform,58.0,polar_deep,4.1,0.150999993,4.748702,Iron,0.15,Marine
750,FAO,2011.0,Iceland,pelagic,muscle,Sebastes_norvegicus,Sebastidae,Scorpaeniformes,1000.0,fusiform,100.0,temperate,4.0,0.109999999,6.098522,Iron,0.2,Marine
751,FAO,2011.0,Iceland,demersal,muscle,Anarhichas_lupus,Anarhichadidae,Perciformes,600.0,elongate,150.0,temperate,3.6,0.120999999,5.109749,Iron,0.15,Marine
775,FAO,1991.0,Ghana,pelagic_neritic,muscle,Sardinella,Clupeidae,Clupeiformes,81.11111111,fusiform,17.03809525,tropical,2.877777778,0.854523815,1.087036129,Iron,1.8327,Marine
779,FAO,1996.0,Canada,demersal,muscle,Salvelinus_fontinalis,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.29,2.2,Iron,0.33,Marine
780,FAO,1996.0,Canada,demersal,muscle,Salvelinus_fontinalis,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.29,2.2,Iron,0.18,Marine
783,FAO,2009.0,Poland,benthopelagic,muscle,Coregonus_albula,Salmonidae,Salmoniformes,110.8823529,fusiform,48.0,temperate,3.1,0.531000018,1.40532,Iron,0.233343,Marine
784,FAO,2009.0,Poland,benthopelagic,muscle,Coregonus_albula,Salmonidae,Salmoniformes,110.8823529,fusiform,48.0,temperate,3.1,0.531000018,1.40532,Iron,0.266341,Marine
801,FAO,2012.0,Norway,pelagic_neritic,muscle,Scomber_scombrus,Scombridae,Perciformes,1000.0,fusiform,60.0,temperate,3.6,0.261999995,2.636997,Iron,0.8,Marine
802,FAO,2012.0,Norway,benthopelagic,muscle,Reinhardtius_hippoglossoides,Pleuronectidae,Pleuronectiformes,2000.0,flat,50.0,polar_deep,4.4,0.07,8.58332,Iron,0.1,Marine
803,FAO,2012.0,Norway,demersal,muscle,Hippoglossus_hippoglossus,Pleuronectidae,Pleuronectiformes,2000.0,flat,470.0,temperate,4.0,0.029999999,17.733,Iron,0.18,Marine
804,FAO,2002.0,Canada,benthopelagic,muscle,Salvelinus_alpinus_alpinus,Salmonidae,Salmoniformes,70.0,fusiform,107.0,temperate,4.39,0.06,10.8,Iron,0.3,Marine
805,FAO,1992.0,Canada,benthopelagic,muscle,Salvelinus_alpinus_alpinus,Salmonidae,Salmoniformes,70.0,fusiform,107.0,temperate,4.39,0.06,10.8,Iron,0.7,Marine
806,FAO,1992.0,Canada,benthopelagic,muscle,Salvelinus_alpinus_alpinus,Salmonidae,Salmoniformes,70.0,fusiform,107.0,temperate,4.39,0.06,10.8,Iron,0.6,Marine
807,FAO,1992.0,Canada,demersal,whole,Myoxocephalus_scorpius,Cottidae,Scorpaeniformes,451.0,fusiform,60.0,polar_deep,3.89,0.34,2.0,Iron,0.5,Marine
808,FAO,1994.0,Canada,pelagic_neritic,muscle,Coregonus_autumnalis,Salmonidae,Salmoniformes,110.8823529,fusiform,65.0,polar_deep,3.7,0.219999999,3.082266,Iron,1.0,Marine
